CountryCode,target_group,subset,question_code,question_label,answer,percentage,notes
Denmark,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,35-54 years,:, [1] 
Denmark,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,55 or more years,:, [1] 
Denmark,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Prefer not say,:, [1] 
Denmark,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Dont know,:, [1] 
Estonia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,0-5 years,:, [1] 
Estonia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,6-9 years,:, [1] 
Estonia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,10-14 years,:, [1] 
Estonia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,15-17 years,:, [1] 
Estonia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,18-24 years,:, [1] 
Estonia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,25-34 years,:, [1] 
Estonia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,35-54 years,:, [1] 
Estonia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,55 or more years,:, [1] 
Estonia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Prefer not say,:, [1] 
Estonia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Dont know,:, [1] 
Greece,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,0-5 years,:, [1] 
Greece,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,6-9 years,:, [1] 
Greece,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,10-14 years,:, [1] 
Greece,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,15-17 years,:, [1] 
Greece,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,18-24 years,:, [1] 
Greece,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,25-34 years,:, [1] 
Greece,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,35-54 years,:, [1] 
Greece,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,55 or more years,:, [1] 
Greece,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Prefer not say,:, [1] 
Greece,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Dont know,:, [1] 
Spain,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,0-5 years,9,‡
Spain,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,6-9 years,4,‡
Spain,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,10-14 years,9,‡
Spain,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,15-17 years,15,‡
Spain,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,18-24 years,39,‡
Spain,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,25-34 years,18,‡
Spain,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,35-54 years,0,‡
Spain,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,55 or more years,0,‡
Spain,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Prefer not say,0,‡
Spain,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Dont know,6,‡
Finland,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,0-5 years,:, [1] 
Finland,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,6-9 years,:, [1] 
Finland,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,10-14 years,:, [1] 
Finland,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,15-17 years,:, [1] 
Finland,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,18-24 years,:, [1] 
Finland,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,25-34 years,:, [1] 
Finland,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,35-54 years,:, [1] 
Finland,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,55 or more years,:, [1] 
Finland,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Prefer not say,:, [1] 
Finland,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Dont know,:, [1] 
